car_id,un_code,placard,is_filled,train_type,detection_time,sensor_name,sighting_id,barrels
ETHX0000100180,1987,UN1987,False,manifest,2025-09-13 08:48:30.574000+00:00,"Crabb, TX",3723643,714
NATX0000284181,1170,UN1170,False,manifest,2025-09-14 03:35:07.597000+00:00,"Crabb, TX",3727741,714
NATX0000284096,1170,UN1170,False,manifest,2025-09-14 03:35:07.597000+00:00,"Crabb, TX",3727741,714
GATX0000201780,1170,UN1170,False,manifest,2025-09-14 03:35:07.597000+00:00,"Crabb, TX",3727741,714
CBTX0000736835,1987,UN1987,False,manifest,2025-09-16 05:19:46.761000+00:00,"Crabb, TX",3738338,714
CBTX0000736806,1987,UN1987,False,manifest,2025-09-16 05:19:46.761000+00:00,"Crabb, TX",3738338,714
CBTX0000737055,1987,UN1987,False,manifest,2025-09-16 05:19:46.761000+00:00,"Crabb, TX",3738338,714
WFRX0000160419,1170,UN1170,False,manifest,2025-09-17 09:07:14.366000+00:00,"Crabb, TX",3744661,714
TCBX0000305358,1170,UN1170,False,manifest,2025-09-17 09:07:14.366000+00:00,"Crabb, TX",3744661,714
TILX0000360143,1170,UN1170,False,manifest,2025-09-17 09:07:14.366000+00:00,"Crabb, TX",3744661,714
TILX0000362698,1170,UN1170,False,manifest,2025-09-17 09:07:14.366000+00:00,"Crabb, TX",3744661,714
TCBX0000305411,1170,UN1170,False,manifest,2025-09-17 09:07:14.366000+00:00,"Crabb, TX",3744661,714
TCBX0000305379,1170,UN1170,False,manifest,2025-09-17 09:07:14.366000+00:00,"Crabb, TX",3744661,714
TILX0000363108,1170,UN1170,False,manifest,2025-09-17 09:07:14.366000+00:00,"Crabb, TX",3744661,714
TILX0000360160,1170,UN1170,False,manifest,2025-09-17 09:07:14.366000+00:00,"Crabb, TX",3744661,714
WFRX0000160512,1170,UN1170,False,manifest,2025-09-17 09:07:14.366000+00:00,"Crabb, TX",3744661,714
TCBX0000305439,1170,UN1170,False,manifest,2025-09-17 09:07:14.366000+00:00,"Crabb, TX",3744661,714
TCBX0000305412,1170,UN1170,False,manifest,2025-09-17 09:07:14.366000+00:00,"Crabb, TX",3744661,714
TCBX0000305402,1170,UN1170,False,manifest,2025-09-17 09:07:14.366000+00:00,"Crabb, TX",3744661,714
TILX0000199314,1170,UN1170,False,manifest,2025-09-17 09:07:14.366000+00:00,"Crabb, TX",3744661,714
TILX0000360207,1170,UN1170,False,manifest,2025-09-17 09:07:14.366000+00:00,"Crabb, TX",3744661,714
WFRX0000160481,1170,UN1170,False,manifest,2025-09-17 09:07:14.366000+00:00,"Crabb, TX",3744661,714
TCBX0000305289,1170,UN1170,False,manifest,2025-09-17 09:07:14.366000+00:00,"Crabb, TX",3744661,714
MULX0000702612,1170,UN1170,False,manifest,2025-09-17 09:07:14.366000+00:00,"Crabb, TX",3744661,714
NOID_3744661_66,1170,UN1170,False,manifest,2025-09-17 09:07:14.366000+00:00,"Crabb, TX",3744661,714
TILX0000362574,1170,UN1170,False,manifest,2025-09-17 09:07:14.366000+00:00,"Crabb, TX",3744661,714
TCBX0000305381,1170,UN1170,False,manifest,2025-09-17 09:07:14.366000+00:00,"Crabb, TX",3744661,714
CGTX0000030731,1170,UN1170,False,manifest,2025-09-18 16:26:43.614000+00:00,"Crabb, TX",3752166,714
TILX0000199813,1170,UN1170,False,manifest,2025-09-20 13:04:19.111000+00:00,"Crabb, TX",3762561,714
TILX0000360121,1170,UN1170,False,manifest,2025-09-20 13:04:19.111000+00:00,"Crabb, TX",3762561,714
TILX0000360991,1170,UN1170,False,manifest,2025-09-20 13:04:19.111000+00:00,"Crabb, TX",3762561,714
SHQX0000008903,1170,UN1170,False,manifest,2025-09-20 13:04:19.111000+00:00,"Crabb, TX",3762561,714
TILX0000360303,1170,UN1170,False,manifest,2025-09-20 13:04:19.111000+00:00,"Crabb, TX",3762561,714
MULX0000702572,1170,UN1170,False,manifest,2025-09-20 13:04:19.111000+00:00,"Crabb, TX",3762561,714
WFRX0000160441,1170,UN1170,False,manifest,2025-09-20 13:04:19.111000+00:00,"Crabb, TX",3762561,714
WFRX0000160608,1170,UN1170,False,manifest,2025-09-20 13:04:19.111000+00:00,"Crabb, TX",3762561,714
TILX0000363088,1170,UN1170,False,manifest,2025-09-20 13:04:19.111000+00:00,"Crabb, TX",3762561,714
TCBX0000305333,1170,UN1170,False,manifest,2025-09-20 13:04:19.111000+00:00,"Crabb, TX",3762561,714
MULX0000702636,1170,UN1170,False,manifest,2025-09-20 13:04:19.111000+00:00,"Crabb, TX",3762561,714
WFRX0000160594,1170,UN1170,False,manifest,2025-09-20 13:04:19.111000+00:00,"Crabb, TX",3762561,714
TILX0000363098,1170,UN1170,False,manifest,2025-09-20 13:04:19.111000+00:00,"Crabb, TX",3762561,714
MULX0000702556,1170,UN1170,False,manifest,2025-09-20 13:04:19.111000+00:00,"Crabb, TX",3762561,714
TILX0000360166,1170,UN1170,False,manifest,2025-09-20 13:04:19.111000+00:00,"Crabb, TX",3762561,714
TILX0000361094,1170,UN1170,False,manifest,2025-09-20 13:04:19.111000+00:00,"Crabb, TX",3762561,714
WFRX0000160492,1170,UN1170,False,manifest,2025-09-20 13:04:19.111000+00:00,"Crabb, TX",3762561,714
NOID_3766456_62,1170,UN1170,False,manifest,2025-09-21 06:23:06.498000+00:00,"Crabb, TX",3766456,714
TILX0000195364,1170,UN1170,False,manifest,2025-09-21 06:23:06.498000+00:00,"Crabb, TX",3766456,714
TILX0000350002,1170,UN1170,False,manifest,2025-09-21 06:23:06.498000+00:00,"Crabb, TX",3766456,714
CBTX0000738242,1987,UN1987,False,manifest,2025-09-21 06:23:06.498000+00:00,"Crabb, TX",3766456,714
SHQX0000071170,1987,UN1987,False,manifest,2025-09-21 06:23:06.498000+00:00,"Crabb, TX",3766456,714
GATX0000226097,1987,UN1987,False,manifest,2025-09-21 06:23:06.498000+00:00,"Crabb, TX",3766456,714
SHQX0000010410,1987,UN1987,False,manifest,2025-09-21 06:23:06.498000+00:00,"Crabb, TX",3766456,714
GBRX0000712803,1987,UN1987,False,manifest,2025-09-21 06:23:06.498000+00:00,"Crabb, TX",3766456,714
UTLX0000250098,1987,UN1987,False,manifest,2025-09-21 06:23:06.498000+00:00,"Crabb, TX",3766456,714
NOID_3766456_72,1987,UN1987,False,manifest,2025-09-21 06:23:06.498000+00:00,"Crabb, TX",3766456,714
UTLX0000250000,1987,UN1987,False,manifest,2025-09-21 06:23:06.498000+00:00,"Crabb, TX",3766456,714
UTLX0000250007,1987,UN1987,False,manifest,2025-09-21 06:23:06.498000+00:00,"Crabb, TX",3766456,714
NATX0000284119,1170,UN1170,False,manifest,2025-09-21 13:10:57.433000+00:00,"Crabb, TX",3767759,714
TCBX0000306817,1170,UN1170,False,manifest,2025-09-22 09:53:33.535000+00:00,"Crabb, TX",3772098,714
GBRX0000715319,1170,UN1170,False,manifest,2025-09-22 09:53:33.535000+00:00,"Crabb, TX",3772098,714
TCBX0000305096,1170,UN1170,False,manifest,2025-09-22 09:53:33.535000+00:00,"Crabb, TX",3772098,714
CBTX0000740945,1170,UN1170,False,manifest,2025-09-22 09:53:33.535000+00:00,"Crabb, TX",3772098,714
GATX0000236257,1170,UN1170,False,manifest,2025-09-22 09:53:33.535000+00:00,"Crabb, TX",3772098,714
UTLX0000212125,1170,UN1170,False,manifest,2025-09-22 09:53:33.535000+00:00,"Crabb, TX",3772098,714
ETHX0000100550,1170,UN1170,False,manifest,2025-09-22 09:53:33.535000+00:00,"Crabb, TX",3772098,714
UTLX0000208759,1170,UN1170,False,manifest,2025-09-22 09:53:33.535000+00:00,"Crabb, TX",3772098,714
TCBX0000306797,1170,UN1170,False,manifest,2025-09-22 09:53:33.535000+00:00,"Crabb, TX",3772098,714
WFRX0000160319,1170,UN1170,False,manifest,2025-09-22 09:53:33.535000+00:00,"Crabb, TX",3772098,714
GATX0000223079,1170,UN1170,False,manifest,2025-09-22 09:53:33.535000+00:00,"Crabb, TX",3772098,714
GATX0000223193,1170,UN1170,False,manifest,2025-09-22 09:53:33.535000+00:00,"Crabb, TX",3772098,714
CBTX0000737894,1170,UN1170,False,manifest,2025-09-22 09:53:33.535000+00:00,"Crabb, TX",3772098,714
CBTX0000737492,1170,UN1170,False,unit,2025-09-24 20:13:55.109000+00:00,"Crabb, TX",3785779,714
ETHX0000100407,1170,UN1170,False,unit,2025-09-24 20:13:55.109000+00:00,"Crabb, TX",3785779,714
TCBX0000305256,1170,UN1170,False,unit,2025-09-24 20:13:55.109000+00:00,"Crabb, TX",3785779,714
MULX0000702643,1170,UN1170,False,unit,2025-09-24 20:13:55.109000+00:00,"Crabb, TX",3785779,714
TCBX0000305078,1170,UN1170,False,unit,2025-09-24 20:13:55.109000+00:00,"Crabb, TX",3785779,714
CBTX0000738298,1170,UN1170,False,unit,2025-09-24 20:13:55.109000+00:00,"Crabb, TX",3785779,714
TILX0000360130,1170,UN1170,False,unit,2025-09-24 20:13:55.109000+00:00,"Crabb, TX",3785779,714
GBRX0000703259,1170,UN1170,False,unit,2025-09-24 20:13:55.109000+00:00,"Crabb, TX",3785779,714
WFRX0000160427,1170,UN1170,False,unit,2025-09-24 20:13:55.109000+00:00,"Crabb, TX",3785779,714
WFRX0000160529,1170,UN1170,False,unit,2025-09-24 20:13:55.109000+00:00,"Crabb, TX",3785779,714
CBTX0000737911,1170,UN1170,False,unit,2025-09-24 20:13:55.109000+00:00,"Crabb, TX",3785779,714
TILX0000362499,1170,UN1170,False,unit,2025-09-24 20:13:55.109000+00:00,"Crabb, TX",3785779,714
MTZX0000300344,1170,UN1170,False,unit,2025-09-24 20:13:55.109000+00:00,"Crabb, TX",3785779,714
NOID_3785779_8,1170,UN1170,False,unit,2025-09-24 20:13:55.109000+00:00,"Crabb, TX",3785779,714
CBTX0000737882,1170,UN1170,False,unit,2025-09-24 20:13:55.109000+00:00,"Crabb, TX",3785779,714
UTLX0000663094,1170,UN1170,True,unit,2025-09-24 20:13:55.109000+00:00,"Crabb, TX",3785779,714
CERX0000020092,1170,UN1170,True,unit,2025-09-24 20:13:55.109000+00:00,"Crabb, TX",3785779,714
WFRX0000160453,1170,UN1170,False,unit,2025-09-24 20:13:55.109000+00:00,"Crabb, TX",3785779,714
CERX0000030112,1170,UN1170,True,unit,2025-09-24 20:13:55.109000+00:00,"Crabb, TX",3785779,714
MTZX0000300281,1170,UN1170,False,unit,2025-09-24 20:13:55.109000+00:00,"Crabb, TX",3785779,714
WFRX0000160409,1170,UN1170,False,unit,2025-09-24 20:13:55.109000+00:00,"Crabb, TX",3785779,714
TILX0000362487,1170,UN1170,False,unit,2025-09-24 20:13:55.109000+00:00,"Crabb, TX",3785779,714
CRDX0000300150,1170,UN1170,False,unit,2025-09-24 20:13:55.109000+00:00,"Crabb, TX",3785779,714
MULX0000702635,1170,UN1170,False,unit,2025-09-24 20:13:55.109000+00:00,"Crabb, TX",3785779,714
TILX0000362733,1170,UN1170,False,unit,2025-09-24 20:13:55.109000+00:00,"Crabb, TX",3785779,714
ETPX0000200074,1170,UN1170,False,unit,2025-09-24 20:13:55.109000+00:00,"Crabb, TX",3785779,714
TILX0000363112,1170,UN1170,False,unit,2025-09-24 20:13:55.109000+00:00,"Crabb, TX",3785779,714
TILX0000362585,1170,UN1170,False,manifest,2025-09-26 11:32:30.649000+00:00,"Crabb, TX",3795510,714
NOID_3795510_64,1170,UN1170,False,manifest,2025-09-26 11:32:30.649000+00:00,"Crabb, TX",3795510,714
TILX0000363103,1170,UN1170,False,manifest,2025-09-26 11:32:30.649000+00:00,"Crabb, TX",3795510,714
TCBX0000305252,1170,UN1170,False,manifest,2025-09-26 11:32:30.649000+00:00,"Crabb, TX",3795510,714
WFRX0000160459,1170,UN1170,False,manifest,2025-09-26 11:32:30.649000+00:00,"Crabb, TX",3795510,714
TILX0000193220,1170,UN1170,False,manifest,2025-09-26 11:32:30.649000+00:00,"Crabb, TX",3795510,714
MULX0000702584,1170,UN1170,False,manifest,2025-09-26 11:32:30.649000+00:00,"Crabb, TX",3795510,714
MULX0000702618,1170,UN1170,False,manifest,2025-09-26 11:32:30.649000+00:00,"Crabb, TX",3795510,714
WFRX0000160424,1170,UN1170,False,manifest,2025-09-26 11:32:30.649000+00:00,"Crabb, TX",3795510,714
MULX0000702641,1170,UN1170,False,manifest,2025-09-26 11:32:30.649000+00:00,"Crabb, TX",3795510,714
SHQX0000008673,1170,UN1170,False,manifest,2025-09-26 11:32:30.649000+00:00,"Crabb, TX",3795510,714
TILX0000362546,1170,UN1170,False,manifest,2025-09-26 11:32:30.649000+00:00,"Crabb, TX",3795510,714
TCBX0000305206,1170,UN1170,False,manifest,2025-09-26 11:32:30.649000+00:00,"Crabb, TX",3795510,714
TILX0000192388,1170,UN1170,False,manifest,2025-09-26 11:32:30.649000+00:00,"Crabb, TX",3795510,714
TILX0000199119,1170,UN1170,False,manifest,2025-09-26 11:32:30.649000+00:00,"Crabb, TX",3795510,714
TCBX0000305823,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
GATX0000221021,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
TCBX0000306357,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
GATX0000225938,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
CBTX0000738237,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
ETPX0000200163,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
GATX0000225886,1987,UN1987,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
GATX0000224485,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
TILX0000363235,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
CBTX0000736989,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
MTZX0000300455,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
TCBX0000305196,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
CBTX0000738345,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
GBRX0000705502,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
SHQX0000010408,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
NOID_3806176_15,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
ETHX0000100198,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
CBTX0000737351,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
GATX0000223160,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
GATX0000236254,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
GATX0000222094,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
NOID_3806176_51,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
TCBX0000306802,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
FURX0000160069,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
SHQX0000070874,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
ETHX0000100118,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
GATX0000224509,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
CBTX0000737155,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
ETPX0000200420,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
GATX0000221584,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
ETPX0000200025,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
SHPX0000215168,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
SHQX0000071498,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
MTZX0000300388,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
GATX0000236130,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
GATX0000220999,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
TCBX0000305843,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
TCBX0000305162,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
CBTX0000740255,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
GBRX0000703434,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
CBTX0000739516,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
CBTX0000737723,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
FURX0000160120,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
ETPX0000200393,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
GATX0000226000,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
NOID_3806176_7,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
SHQX0000070876,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
GBRX0000705554,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
CBTX0000737893,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
NOID_3806176_93,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
ETHX0000100384,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
WFRX0000160392,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
NOID_3806176_59,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
GATX0000223255,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
CBTX0000737004,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
SHQX0000010440,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
UTLX0000250312,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
TCBX0000306300,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
GATX0000236249,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
ETPX0000200073,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
SHQX0000010378,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
ETPX0000200146,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
ETHX0000100002,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
WFRX0000160206,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
TCBX0000306315,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
ETHX0000100310,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
GATX0000221406,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
GATX0000225919,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
TCBX0000305044,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
SHQX0000070623,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
GATX0000225900,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
FURX0000160083,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
GBRX0000705704,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
TCBX0000305027,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
ETHX0000100348,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
GBRX0000715290,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
SHQX0000010425,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
GATX0000221027,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
ETHX0000100091,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
ETPX0000200088,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
GATX0000221401,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
ETHX0000100264,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
ETHX0000100397,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
ETPX0000200162,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
CRDX0000300182,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
ETHX0000100351,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
WFRX0000160328,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
CBTX0000737671,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
FURX0000160172,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
SHQX0000071167,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
TCBX0000305127,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
ETHX0000100117,1170,UN1170,False,unit,2025-09-28 09:24:51.394000+00:00,"Crabb, TX",3806176,714
CBTX0000736931,1987,UN1987,False,manifest,2025-10-01 10:27:52.255000+00:00,"Crabb, TX",3822983,714
GBRX0000705697,1170,UN1170,False,manifest,2025-10-01 10:27:52.255000+00:00,"Crabb, TX",3822983,714
ETHX0000100391,1170,UN1170,False,manifest,2025-10-01 10:27:52.255000+00:00,"Crabb, TX",3822983,714
GATX0000226010,1170,UN1170,False,manifest,2025-10-01 10:27:52.255000+00:00,"Crabb, TX",3822983,714
NOID_3822983_59,1170,UN1170,False,manifest,2025-10-01 10:27:52.255000+00:00,"Crabb, TX",3822983,714
GATX0000220856,1170,UN1170,False,manifest,2025-10-01 10:27:52.255000+00:00,"Crabb, TX",3822983,714
ETPX0000200184,1170,UN1170,False,manifest,2025-10-01 10:27:52.255000+00:00,"Crabb, TX",3822983,714
ETPX0000200212,1170,UN1170,False,manifest,2025-10-01 10:27:52.255000+00:00,"Crabb, TX",3822983,714
MTZX0000300346,1170,UN1170,False,manifest,2025-10-01 10:27:52.255000+00:00,"Crabb, TX",3822983,714
CBTX0000737922,1170,UN1170,False,manifest,2025-10-01 10:27:52.255000+00:00,"Crabb, TX",3822983,714
TCBX0000306362,1170,UN1170,False,manifest,2025-10-01 10:27:52.255000+00:00,"Crabb, TX",3822983,714
NOID_3822983_60,1170,UN1170,False,manifest,2025-10-01 10:27:52.255000+00:00,"Crabb, TX",3822983,714
TCBX0000305198,1170,UN1170,False,manifest,2025-10-01 10:27:52.255000+00:00,"Crabb, TX",3822983,714
UTLX0000213265,1170,UN1170,False,manifest,2025-10-01 10:27:52.255000+00:00,"Crabb, TX",3822983,714
NOID_3822983_72,1170,UN1170,False,manifest,2025-10-01 10:27:52.255000+00:00,"Crabb, TX",3822983,714
ETPX0000200277,1170,UN1170,False,manifest,2025-10-01 10:27:52.255000+00:00,"Crabb, TX",3822983,714
ETHX0000100070,1170,UN1170,False,manifest,2025-10-01 10:27:52.255000+00:00,"Crabb, TX",3822983,714
ETHX0000100456,1170,UN1170,False,manifest,2025-10-01 10:27:52.255000+00:00,"Crabb, TX",3822983,714
SHQX0000070914,1170,UN1170,False,manifest,2025-10-01 10:27:52.255000+00:00,"Crabb, TX",3822983,714
NOID_3822983_75,1170,UN1170,False,manifest,2025-10-01 10:27:52.255000+00:00,"Crabb, TX",3822983,714
CBTX0000739531,1170,UN1170,False,manifest,2025-10-01 10:27:52.255000+00:00,"Crabb, TX",3822983,714
TCBX0000305166,1170,UN1170,False,manifest,2025-10-01 10:27:52.255000+00:00,"Crabb, TX",3822983,714
GATX0000223250,1170,UN1170,False,manifest,2025-10-01 10:27:52.255000+00:00,"Crabb, TX",3822983,714
CBTX0000740386,1170,UN1170,False,manifest,2025-10-01 10:27:52.255000+00:00,"Crabb, TX",3822983,714
MTZX0000300011,1170,UN1170,False,manifest,2025-10-01 10:27:52.255000+00:00,"Crabb, TX",3822983,714
WFRX0000160239,1170,UN1170,False,manifest,2025-10-01 10:27:52.255000+00:00,"Crabb, TX",3822983,714
MULX0000000949,1170,UN1170,False,manifest,2025-10-05 10:40:01.932000+00:00,"Crabb, TX",3846572,714
MULX0000000895,1170,UN1170,False,manifest,2025-10-05 10:40:01.932000+00:00,"Crabb, TX",3846572,714
WFRX0000160251,1170,UN1170,False,manifest,2025-10-06 11:44:18.691000+00:00,"Crabb, TX",3852294,714
GATX0000223169,1170,UN1170,False,manifest,2025-10-06 11:44:18.691000+00:00,"Crabb, TX",3852294,714
ETHX0000100554,1170,UN1170,False,manifest,2025-10-06 11:44:18.691000+00:00,"Crabb, TX",3852294,714
CBTX0000741080,1170,UN1170,False,manifest,2025-10-06 11:44:18.691000+00:00,"Crabb, TX",3852294,714
TCBX0000306947,1170,UN1170,False,manifest,2025-10-06 11:44:18.691000+00:00,"Crabb, TX",3852294,714
ETPX0000200085,1170,UN1170,False,manifest,2025-10-06 11:44:18.691000+00:00,"Crabb, TX",3852294,714
ETHX0000100495,1170,UN1170,False,manifest,2025-10-06 11:44:18.691000+00:00,"Crabb, TX",3852294,714
SHQX0000070852,1170,UN1170,False,manifest,2025-10-06 11:44:18.691000+00:00,"Crabb, TX",3852294,714
CBTX0000740153,1170,UN1170,False,manifest,2025-10-06 11:44:18.691000+00:00,"Crabb, TX",3852294,714
GATX0000225984,1170,UN1170,False,manifest,2025-10-06 11:44:18.691000+00:00,"Crabb, TX",3852294,714
